parkCode,parkName,county,state,GEOID,year,month,temp,tmax,tmin,pdsi,precip
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2014,6,60.2,72.1,48.4,-2.23,1.14
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2014,7,67.8,80.6,54.9,-2.1,0.46
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2014,8,67.8,80.9,54.7,-2.43,0.11
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2014,9,64.5,76.8,52.2,-1.74,3.6
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2014,10,58.2,67.1,49.4,-0.98,10.47
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2014,11,50.2,57.5,43.0,-1.31,9.24
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2014,12,46.6,51.5,41.7,-1.08,17.84
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2015,1,49.7,57.1,42.2,-1.99,4.58
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2015,2,50.2,57.9,42.6,-1.91,11.22
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2015,3,51.2,60.8,41.7,-2.56,6.82
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2015,4,49.5,60.4,38.6,-2.52,4.99
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2015,5,55.4,66.2,44.6,-3.12,0.9
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2015,6,64.9,77.2,52.5,-3.68,0.58
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2015,7,68.0,80.8,55.2,-4.34,0.25
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2015,8,66.1,78.2,53.9,-4.05,1.29
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2015,9,61.5,73.4,49.7,-4.09,1.08
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2015,10,58.9,68.4,49.3,-4.37,2.82
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2015,11,45.3,52.4,38.2,-3.83,8.81
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2015,12,42.2,47.3,37.1,-2.44,34.33
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2016,1,43.7,49.0,38.5,-1.81,18.93
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2016,2,48.3,55.8,40.7,-2.37,6.22
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2016,3,47.0,54.7,39.3,-1.54,15.41
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2016,4,53.1,63.2,43.0,-1.69,5.04
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2016,5,56.7,67.6,45.7,-2.45,0.75
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2016,6,61.4,73.7,49.1,-2.98,0.69
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2016,7,64.8,76.6,52.9,-3.01,1.14
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2016,8,67.4,80.6,54.1,-3.36,0.01
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2016,9,62.3,75.0,49.7,-3.86,0.11
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2016,10,52.9,59.2,46.6,3.24,25.72
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2016,11,49.1,54.9,43.4,2.78,13.95
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2016,12,40.0,46.3,33.7,2.43,14.16
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2017,1,39.9,46.2,33.6,2.65,19.65
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2017,2,43.1,49.2,37.1,3.96,24.0
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2017,3,45.8,52.6,39.0,4.11,15.12
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2017,4,47.2,55.7,38.7,5.01,11.9
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2017,5,55.4,66.7,44.1,-0.22,3.47
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2017,6,59.9,71.0,48.8,0.23,2.38
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2017,7,66.4,79.7,53.2,0.24,0.01
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2017,8,69.5,82.3,56.6,-0.56,0.03
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2017,9,63.9,75.1,52.6,-0.78,1.7
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2017,10,55.6,66.2,45.0,-0.97,5.05
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2017,11,46.4,52.8,40.1,-0.64,14.4
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2017,12,44.8,51.6,37.9,-1.22,3.88
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2018,1,45.5,51.3,39.7,-1.09,15.11
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2018,2,43.2,51.5,34.9,-1.85,4.74
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2018,3,44.1,52.6,35.6,-0.98,15.69
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2018,4,48.7,58.1,39.4,-0.61,7.2
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2018,5,55.7,66.4,45.0,-1.54,0.39
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2018,6,60.2,72.9,47.4,-2.1,0.85
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2018,7,68.1,81.4,54.8,-2.9,0.01
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2018,8,65.8,78.1,53.5,-3.37,0.03
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2018,9,61.8,74.0,49.6,-3.71,0.53
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2018,10,56.2,65.8,46.6,-3.92,3.12
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2018,11,49.8,58.1,41.4,-3.64,6.57
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2018,12,43.0,48.9,37.2,-3.47,10.88
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2019,1,46.2,52.8,39.7,-3.31,13.08
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2019,2,37.5,43.5,31.6,1.54,23.23
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2019,3,45.8,55.3,36.4,0.47,5.78
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2019,4,51.1,59.8,42.3,1.8,12.68
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2019,5,55.2,66.2,44.2,-0.12,3.84
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2019,6,62.3,75.1,49.5,-0.76,0.23
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2019,7,64.8,77.3,52.3,-1.22,0.2
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2019,8,66.9,79.6,54.2,-1.34,0.81
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2019,9,60.4,70.2,50.5,1.25,5.44
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2019,10,53.1,63.5,42.7,-0.82,2.14
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2019,11,50.1,58.8,41.5,-1.25,3.29
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2019,12,43.9,49.4,38.4,-1.14,13.06
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2020,1,42.9,47.8,38.0,-0.7,18.35
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2020,2,44.4,53.5,35.3,-1.78,2.6
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2020,3,44.2,52.9,35.5,-2.52,5.58
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2020,4,51.7,62.1,41.3,-2.87,3.46
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2020,5,54.8,65.0,44.6,-1.94,6.82
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2020,6,60.0,71.0,49.0,-1.77,1.71
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2020,7,66.0,78.9,53.0,-1.75,0.0
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2020,8,67.9,81.1,54.7,-2.06,0.2
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2020,9,65.9,77.5,54.2,-2.19,1.64
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2020,10,59.4,70.2,48.5,-2.77,2.22
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2020,11,46.5,54.4,38.7,-2.36,9.44
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2020,12,44.8,52.1,37.6,-2.31,12.21
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2021,1,43.9,50.0,37.8,-1.8,17.82
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2021,2,42.5,49.4,35.6,-1.73,10.65
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2021,3,42.8,52.0,33.6,-2.03,8.23
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2021,4,51.2,62.9,39.4,-2.86,1.43
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2021,5,55.3,67.2,43.4,-3.42,1.04
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2021,6,63.2,75.6,50.8,-2.65,4.06
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2021,7,69.1,82.3,55.8,-2.71,0.09
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2021,8,67.6,80.8,54.4,-3.1,0.06
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2021,9,63.4,76.3,50.6,-1.84,4.88
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2021,10,52.2,60.6,43.8,-1.34,8.51
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2021,11,49.1,55.8,42.4,-1.63,9.28
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2021,12,41.4,46.7,36.2,-1.49,15.03
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2022,1,45.2,53.5,36.9,-2.16,6.27
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2022,2,44.8,54.2,35.4,-3.03,3.12
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2022,3,46.4,55.0,37.8,-3.61,6.0
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2022,4,45.6,55.4,35.8,0.75,9.08
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2022,5,51.3,61.5,41.1,1.39,6.72
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2022,6,59.5,70.9,48.1,2.11,4.01
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2022,7,66.8,79.0,54.5,2.3,0.41
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2022,8,67.9,80.3,55.5,-0.14,0.2
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2022,9,64.6,76.0,53.2,-0.69,0.81
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2022,10,59.0,69.3,48.6,-1.6,1.21
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2022,11,43.4,51.8,34.9,-1.39,8.12
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2022,12,42.0,47.8,36.2,-1.14,17.55
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2023,1,42.6,48.9,36.2,-1.22,12.7
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2023,2,40.4,48.5,32.4,-1.63,7.2
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2023,3,39.2,46.3,32.0,0.62,14.83
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2023,4,46.7,55.6,37.9,1.33,9.28
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2023,5,55.3,65.4,45.2,-0.76,1.27
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2023,6,60.1,72.0,48.1,-1.44,0.35
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2023,7,66.6,80.1,53.2,-2.23,0.01
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2023,8,68.7,81.6,55.7,-2.76,0.13
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2023,9,61.5,72.7,50.3,0.44,3.49
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2023,10,56.4,65.4,47.3,-0.42,4.28
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2023,11,48.4,55.4,41.4,-0.38,10.15
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2023,12,47.0,52.1,41.8,0.1,17.95
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2024,1,45.5,50.4,40.7,0.93,24.02
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2024,2,44.2,50.0,38.4,1.16,14.26
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2024,3,44.8,52.8,36.9,1.62,15.13
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2024,4,48.6,58.6,38.5,-0.5,3.62
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2024,5,54.7,66.7,42.8,-0.68,3.31
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2024,6,60.6,73.2,48.0,-0.62,1.8
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2024,7,70.0,83.9,56.0,-0.7,0.07
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2024,8,64.9,76.8,53.1,-0.24,2.07
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2024,9,64.4,76.4,52.4,-0.78,0.85
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2024,10,56.8,67.0,46.6,-1.1,4.44
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2024,11,45.3,51.5,39.1,0.51,18.01
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2024,12,46.3,52.6,40.1,0.61,18.72
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2025,1,45.0,53.6,36.4,-0.68,7.85
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2025,2,42.2,49.0,35.3,0.13,12.53
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2025,3,45.1,52.6,37.6,1.67,21.33
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2025,4,51.3,61.8,40.8,-0.58,3.58
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2025,5,54.9,66.5,43.2,-1.21,1.5
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2025,6,62.3,74.9,49.8,-1.9,0.25
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2025,7,67.2,80.2,54.1,-2.71,0.05
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2025,8,68.3,81.4,55.1,-3.17,0.19
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2025,9,64.8,76.3,53.2,-2.94,2.34
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2025,10,54.1,63.0,45.1,-2.68,6.2
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2025,11,50.0,56.8,43.2,-2.65,8.82
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2025,12,46.9,52.8,41.1,-2.54,13.06
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2026,1,47.4,54.5,40.4,-3.04,7.14
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2026,2,46.6,53.8,39.4,-2.59,12.96
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2026,3,51.6,61.6,41.5,-3.74,3.21
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2026,4,,,,,
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2026,5,,,,,
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2026,6,,,,,
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2026,7,,,,,
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2026,8,,,,,
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2026,9,,,,,
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2026,10,,,,,
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2026,11,,,,,
cave,Carlsbad Caverns National Park,Eddy,NM,35015,2026,12,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1985,1,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1985,2,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1985,3,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1985,4,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1985,5,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1985,6,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1985,7,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1985,8,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1985,9,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1985,10,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1985,11,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1985,12,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1986,1,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1986,2,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1986,3,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1986,4,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1986,5,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1986,6,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1986,7,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1986,8,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1986,9,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1986,10,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1986,11,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1986,12,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1987,1,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1987,2,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1987,3,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1987,4,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1987,5,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1987,6,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1987,7,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1987,8,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1987,9,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1987,10,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1987,11,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1987,12,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1988,1,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1988,2,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1988,3,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1988,4,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1988,5,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1988,6,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1988,7,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1988,8,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1988,9,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1988,10,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1988,11,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1988,12,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1989,1,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1989,2,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1989,3,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1989,4,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1989,5,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1989,6,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1989,7,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1989,8,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1989,9,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1989,10,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1989,11,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1989,12,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1990,1,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1990,2,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1990,3,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1990,4,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1990,5,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1990,6,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1990,7,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1990,8,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1990,9,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1990,10,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1990,11,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1990,12,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1991,1,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1991,2,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1991,3,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1991,4,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1991,5,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1991,6,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1991,7,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1991,8,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1991,9,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1991,10,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1991,11,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1991,12,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1992,1,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1992,2,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1992,3,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1992,4,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1992,5,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1992,6,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1992,7,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1992,8,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1992,9,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1992,10,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1992,11,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1992,12,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1993,1,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1993,2,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1993,3,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1993,4,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1993,5,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1993,6,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1993,7,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1993,8,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1993,9,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1993,10,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1993,11,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1993,12,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1994,1,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1994,2,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1994,3,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1994,4,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1994,5,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1994,6,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1994,7,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1994,8,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1994,9,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1994,10,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1994,11,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1994,12,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1995,1,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1995,2,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1995,3,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1995,4,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1995,5,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1995,6,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1995,7,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1995,8,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1995,9,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1995,10,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1995,11,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1995,12,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1996,1,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1996,2,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1996,3,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1996,4,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1996,5,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1996,6,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1996,7,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1996,8,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1996,9,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1996,10,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1996,11,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1996,12,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1997,1,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1997,2,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1997,3,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1997,4,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1997,5,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1997,6,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1997,7,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1997,8,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1997,9,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1997,10,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1997,11,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1997,12,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1998,1,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1998,2,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1998,3,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1998,4,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1998,5,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1998,6,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1998,7,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1998,8,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1998,9,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1998,10,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1998,11,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1998,12,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1999,1,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1999,2,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1999,3,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1999,4,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1999,5,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1999,6,,,,,
chis,Channel Islands National Park,Ventura,CA,06111,1999,7,,,,,
